gene_idx,gene_name,fold0 probability,fold1 probability,fold2 probability,fold3 probability,fold4 probability,fold5 probability,fold6 probability,fold7 probability,fold8 probability,fold9 probability,average probability,cancer gene
11,TFIP11,0.92937845,0.6240805,0.7931461,0.93581885,0.8293498,0.94275814,0.8779006,0.96813196,0.9663771,0.8610289,0.87279713,1
8661,MCC,0.85343176,0.8198758,0.8702811,0.9506227,0.937735,0.8653026,0.89628184,0.88057554,0.8330465,0.82012296,0.8727276,1
7732,PECAM1,0.8780738,0.760763,0.84546304,0.92379874,0.96625805,0.904736,0.9482526,0.86948675,0.9672122,0.6595533,0.8723599,1
1158,STK4,0.9358605,0.8282397,0.8754268,0.9488007,0.9256208,0.90216017,0.9097703,0.8170215,0.97544587,0.6031893,0.8721536,1
2868,RPL15,0.9444195,0.7224811,0.8152176,0.9594458,0.8159937,0.9036788,0.9127424,0.8852988,0.91454256,0.8439402,0.871776,1
3278,ZEB2,0.95051223,0.7285243,0.81101584,0.9526451,0.9435047,0.92788535,0.92942023,0.88987267,0.9754204,0.6089516,0.87177527,1
3236,CDC40,0.95988744,0.652092,0.7700996,0.96806866,0.68987507,0.93949825,0.90203404,0.9633083,0.966271,0.9041967,0.8715331,1
2920,SYF2,0.9382532,0.7007433,0.78410006,0.9523771,0.7399635,0.9121491,0.94180924,0.9155009,0.9463354,0.883987,0.87152183,1
397,GNAI2,0.9282519,0.78024787,0.815143,0.9593479,0.91164637,0.9145012,0.9137121,0.87888885,0.9116227,0.7003297,0.8713692,1
582,HDAC3,0.8687317,0.73713624,0.76568294,0.9330584,0.92416054,0.90795636,0.9224594,0.93228894,0.9600137,0.75687397,0.87083626,1
3829,PLK1,0.89584583,0.6839995,0.78076035,0.8957106,0.95769733,0.9582926,0.9451388,0.9321705,0.9460214,0.7100546,0.8705691,1
7760,NXF1,0.90310234,0.7491301,0.7778663,0.9474518,0.93680966,0.9323451,0.95204043,0.8589368,0.91888845,0.7234654,0.8700036,1
3255,MCL1,0.90157616,0.83707815,0.8530726,0.9399242,0.93690604,0.9248284,0.9320509,0.8588845,0.9100908,0.6005509,0.8694962,1
2482,PBX2,0.94041634,0.7635378,0.7911032,0.94221365,0.94152963,0.9295109,0.88462406,0.90954,0.92230564,0.6656095,0.8690392,1
4664,SUMO1,0.85656905,0.83254296,0.81859887,0.94236606,0.9697082,0.88320893,0.9490201,0.84348714,0.89167315,0.70109934,0.86882734,1
94,RGS2,0.9265529,0.7538436,0.84328085,0.94287837,0.9610342,0.90806466,0.81452453,0.9041325,0.97859323,0.6436731,0.8676578,1
264,NR1H2,0.9421917,0.7224751,0.76062024,0.90819484,0.9691993,0.92458653,0.96211195,0.89310694,0.88800335,0.70000136,0.8670492,1
2968,XRN1,0.91609764,0.71786803,0.74585605,0.95674163,0.97063565,0.8993311,0.9590713,0.88501763,0.9379995,0.6804677,0.86690867,1
706,ARF6,0.8934708,0.8483031,0.7988799,0.94005656,0.97378755,0.88825697,0.9446407,0.86050844,0.8586543,0.65820646,0.8664764,1
500,RPS3,0.93196285,0.74311334,0.81170905,0.94024885,0.80108505,0.8851512,0.9141528,0.8751435,0.9174973,0.84105337,0.86611176,1
1107,ITGAL,0.9037023,0.86743355,0.7845325,0.8995489,0.92755836,0.92037594,0.92877555,0.808445,0.959852,0.6602528,0.8660477,1
8242,PRMT5,0.90208954,0.6949219,0.7249007,0.8965498,0.88696873,0.9308354,0.8896673,0.9383918,0.94013256,0.8532,0.86576575,1
3215,ITGAM,0.88896227,0.79236466,0.7725118,0.92633337,0.9606268,0.94466937,0.9379852,0.86186945,0.95232195,0.6191818,0.8656826,1
36,PPWD1,0.9477403,0.5977464,0.75280845,0.9626797,0.77021134,0.94599247,0.90026045,0.9342798,0.94789153,0.8941646,0.86537755,1
6041,FBLN1,0.91370624,0.7359251,0.7494579,0.9015268,0.96592516,0.9132973,0.95301795,0.8987934,0.96530527,0.65649974,0.8653455,1
9240,MPP1,0.9059428,0.7614573,0.8147742,0.941868,0.9672688,0.93511623,0.9144007,0.87431186,0.9800726,0.55769676,0.86529094,1
9640,PICK1,0.82881206,0.7749766,0.8315994,0.951074,0.95210534,0.8900752,0.929443,0.86964375,0.88607043,0.7378455,0.8651646,1
3616,CUL2,0.8915713,0.65738845,0.7502721,0.9585439,0.9318326,0.9104851,0.90725446,0.9380205,0.9208708,0.7825136,0.8648753,1
9671,SFN,0.8411417,0.77888656,0.82858217,0.901352,0.9235893,0.90398914,0.92398924,0.8533223,0.84758604,0.8447246,0.86471635,1
3485,FGR,0.8890179,0.8224369,0.80448073,0.9190788,0.95453185,0.87668383,0.9387709,0.8128749,0.9637516,0.66023844,0.8641866,1
1952,RPL13,0.9313562,0.7409267,0.82014704,0.945096,0.7999425,0.90406346,0.86899114,0.86906004,0.9319429,0.82989603,0.86414224,1
4734,PTP4A3,0.8885267,0.7596262,0.7937255,0.95204043,0.97278625,0.9326269,0.8963228,0.8535928,0.9530553,0.6310874,0.86333895,1
2865,RPL9,0.95602894,0.7064832,0.83823496,0.958077,0.7601542,0.91912967,0.88753116,0.8994001,0.904237,0.8012252,0.8630501,1
805,ZFP36,0.9152641,0.8227555,0.87766474,0.9532254,0.9358547,0.8859945,0.8753813,0.8175783,0.9212043,0.62179327,0.8626717,1
768,BANP,0.88231695,0.73996526,0.8089909,0.9319742,0.9603901,0.91521406,0.9003522,0.8849339,0.8677473,0.7347621,0.8626647,1
1062,SKAP1,0.9155699,0.75873274,0.74858356,0.8917412,0.92551726,0.93202055,0.9148887,0.84099746,0.95375377,0.74355745,0.8625363,1
830,JUNB,0.8768112,0.7412127,0.8597646,0.92939186,0.9340754,0.8966712,0.87865233,0.84765935,0.9596743,0.70078033,0.8624693,1
2884,RPL23A,0.9342094,0.7724519,0.82445115,0.94715136,0.83028966,0.9155985,0.8783358,0.85835594,0.8857723,0.7779824,0.86245984,1
4644,INSR,0.82576233,0.7731231,0.83553904,0.94591683,0.94578886,0.86983603,0.9423699,0.83651996,0.91429645,0.73505384,0.86242056,1
5308,FHL2,0.8595223,0.7635743,0.8025943,0.91173,0.9560176,0.87676775,0.9295737,0.8643283,0.8869391,0.77186203,0.862291,1
470,RPL28,0.94910944,0.71738905,0.8376474,0.9498514,0.7598641,0.91532844,0.8846567,0.88550365,0.92080396,0.7997262,0.86198807,1
351,PKN1,0.88278323,0.82827955,0.83913326,0.9637917,0.9749767,0.89783484,0.92717403,0.8603877,0.8492407,0.5949932,0.8618595,1
1503,ADCY7,0.9116971,0.7332272,0.77423114,0.9389134,0.9281902,0.9070213,0.92566985,0.8325057,0.95014364,0.71494305,0.8616543,1
7491,RXRA,0.882343,0.7504154,0.84202063,0.93810654,0.9453674,0.88045543,0.9436894,0.8515807,0.83903146,0.7433598,0.86163694,1
9135,MKNK1,0.90860105,0.83827317,0.7595586,0.9158646,0.9507497,0.8734756,0.93125206,0.84020084,0.96467406,0.63292205,0.8615572,1
664,STAT4,0.8442199,0.88588566,0.7933002,0.92135173,0.94733566,0.89616126,0.9121757,0.807318,0.96326935,0.6431452,0.8614162,1
845,ARID5A,0.8943219,0.83278644,0.84362304,0.95276606,0.9259314,0.8880919,0.940895,0.79860806,0.9465705,0.5900875,0.8613683,1
11420,F2,0.86075,0.77412426,0.76069486,0.8422747,0.9144722,0.9446229,0.86152434,0.8667048,0.94443184,0.84298086,0.86125815,1
3144,DYRK1A,0.8244223,0.72584057,0.7680228,0.9299396,0.94907683,0.893471,0.94305634,0.9047878,0.928056,0.7370124,0.86036855,1
834,GSTK1,0.9149986,0.82456857,0.83958954,0.9557903,0.93108517,0.88853395,0.8383054,0.8515119,0.873045,0.683029,0.86004573,1
1950,RPL35A,0.94660115,0.78862995,0.82691985,0.9561167,0.6694369,0.9089985,0.9125278,0.8842672,0.90286607,0.8035517,0.85999155,1
3318,CASP10,0.87799716,0.6442503,0.73422074,0.9495321,0.9644946,0.929878,0.9533,0.8887994,0.94053507,0.71162385,0.8594631,1
3219,SRRM1,0.93011516,0.65469295,0.7692139,0.94295573,0.81627744,0.9000754,0.8803862,0.9084475,0.9251987,0.8664185,0.85937816,1
5348,APOE,0.9310625,0.77513164,0.7526493,0.94097525,0.9672803,0.88779736,0.9206697,0.81467277,0.91048366,0.6888731,0.85895956,1
6931,IRS1,0.89504236,0.6418435,0.77084285,0.8876376,0.94798976,0.934611,0.94428086,0.9270942,0.96579397,0.67420554,0.8589342,1
549,FHOD1,0.8555975,0.7469783,0.7711299,0.9183789,0.9471236,0.91697127,0.936102,0.84495765,0.93815345,0.7131926,0.85885847,1
1427,SH3KBP1,0.87028694,0.80284506,0.8233819,0.9471815,0.96042275,0.8554119,0.9188372,0.87205386,0.89940315,0.63393897,0.8583763,1
2896,UBA52,0.9142476,0.785066,0.83499885,0.9395349,0.89116716,0.89636505,0.7985316,0.85823923,0.88812155,0.7761381,0.85824096,1
2887,RPS10,0.9431483,0.69314194,0.8093084,0.9385103,0.8581002,0.9053072,0.86014307,0.87627953,0.8919265,0.80328363,0.8579149,1
6830,CAT,0.926487,0.64856255,0.7694629,0.9461491,0.91255134,0.9290702,0.95229214,0.8825944,0.9371268,0.66776234,0.85720587,1
4145,TAF1,0.8820883,0.69104517,0.7662556,0.9257759,0.9162215,0.9160021,0.9323113,0.90356976,0.8801725,0.75835687,0.85717994,1
3690,TRA2B,0.94032234,0.6844925,0.7706872,0.9565698,0.803557,0.88203484,0.8690576,0.90970063,0.9311109,0.8238796,0.8571412,1
3608,PRPF18,0.94306624,0.6098222,0.73166335,0.9428485,0.8021394,0.9202282,0.86400676,0.9560504,0.95922875,0.8422838,0.85713375,1
213,CD53,0.9151303,0.8021958,0.8865433,0.9429583,0.9203773,0.8763807,0.8431282,0.7839052,0.9539321,0.6465207,0.8571073,1
2514,NINJ2,0.83792156,0.78770065,0.799767,0.9466671,0.95135576,0.904336,0.89311683,0.85259265,0.9329682,0.65400976,0.8560435,1
289,ITGB7,0.88819176,0.76364213,0.70624286,0.90963227,0.9489035,0.95812243,0.96041167,0.8197278,0.96931916,0.6346732,0.85588664,1
85,IL2RB,0.85965127,0.7540011,0.73883665,0.88263655,0.9523036,0.9477024,0.8519808,0.841458,0.96821654,0.7602281,0.85570145,1
5635,SNAP23,0.924334,0.73085463,0.7503802,0.92221236,0.97477853,0.9232993,0.94249755,0.90413684,0.93534607,0.54839563,0.8556234,1
9144,PSEN1,0.8552546,0.7759075,0.81268615,0.92576057,0.9481966,0.88498664,0.9500557,0.8548466,0.8609415,0.68636996,0.8555006,1
632,HDAC4,0.85942346,0.7256228,0.79751974,0.9079263,0.9637905,0.91375,0.9325346,0.85336137,0.8965974,0.701295,0.8551822,1
293,ZAP70,0.940927,0.73945665,0.7333116,0.9079541,0.8802059,0.94021904,0.9499917,0.8597481,0.97023183,0.62643176,0.8548478,1
8854,ALB,0.8325649,0.73176026,0.80436826,0.94227386,0.8823701,0.89541304,0.90810066,0.8340131,0.9029703,0.8132627,0.85470974,1
1935,RPS14,0.9405739,0.69598943,0.82889867,0.95084584,0.8096007,0.917891,0.7549357,0.8890356,0.9017195,0.85600626,0.8545497,1
83,IL2RG,0.91159445,0.7569132,0.84066075,0.9271729,0.899534,0.8916876,0.8627404,0.8199844,0.96030575,0.67443895,0.8545033,1
5840,AOC3,0.9394537,0.6224618,0.72591,0.93593985,0.92330784,0.9568864,0.95250016,0.8931419,0.9729056,0.6210805,0.8543588,1
1236,TRIM21,0.87560093,0.71405506,0.79191256,0.9457275,0.93751484,0.8560379,0.9022861,0.8726044,0.9178111,0.7263752,0.8539926,1
7739,SPI1,0.8665639,0.7807952,0.8013461,0.88400704,0.9258388,0.9365588,0.9024722,0.80786633,0.9782305,0.6521968,0.8535875,1
482,RPL39,0.95996016,0.6620558,0.8400316,0.947082,0.7239564,0.93834096,0.86274505,0.887204,0.9433759,0.76927036,0.8534023,1
371,ITGB2,0.92333657,0.8169488,0.8736936,0.9409345,0.91183656,0.8608853,0.7838746,0.7586889,0.98110586,0.6825543,0.8533858,1
7652,PRAM1,0.87673306,0.76857543,0.71451473,0.919799,0.9739255,0.95595276,0.92334515,0.8286912,0.9737622,0.5905654,0.8525864,1
4787,PSMA2,0.89580125,0.640603,0.7572663,0.9421131,0.8923317,0.885912,0.88168585,0.8971515,0.9237449,0.80865043,0.852526,1
2177,SOCS3,0.88809323,0.75100315,0.7828435,0.9300108,0.95482516,0.90762913,0.94166577,0.8470196,0.90112317,0.61824495,0.8522458,1
2893,RPL38,0.93024015,0.71566325,0.7867298,0.94628775,0.7679165,0.9049016,0.89144015,0.8913896,0.91852707,0.7662556,0.8519352,1
1945,RPL19,0.941856,0.6533347,0.8135141,0.95095336,0.72277695,0.90949005,0.84948534,0.9019758,0.9223289,0.8534409,0.85191566,1
7847,PAK1,0.839197,0.7440281,0.80511737,0.93408084,0.92961913,0.8519024,0.9441238,0.84393096,0.8816922,0.7443171,0.8518008,1
10180,MDFI,0.832801,0.7798599,0.80982393,0.88463736,0.92338413,0.9022523,0.9020019,0.8355949,0.8913527,0.7555921,0.85173005,1
3393,ARPC2,0.94660807,0.6515453,0.8158825,0.94890344,0.93456876,0.9133257,0.858485,0.89647347,0.8629923,0.68127096,0.85100555,1
9134,NCF2,0.866261,0.8540612,0.81587136,0.92388266,0.9593744,0.90565795,0.9375881,0.747159,0.9438511,0.54673904,0.85004455,1
5106,GPX8,0.89889216,0.6481487,0.78613216,0.9093468,0.9389715,0.9010262,0.85739934,0.9005908,0.9089742,0.74789536,0.84973776,1
2261,SIN3A,0.8197288,0.6906805,0.7890037,0.9310635,0.9599049,0.89372575,0.93729454,0.87433165,0.8770624,0.72426647,0.8497062,1
8691,FAM107A,0.8390485,0.7186515,0.7167917,0.92126215,0.9323569,0.9101725,0.87759906,0.8238925,0.9538925,0.8008347,0.84945023,1
5151,AQP1,0.88863117,0.7737958,0.77164,0.92211986,0.94427824,0.8658495,0.94923854,0.81888837,0.9547339,0.60435265,0.8493527,1
4946,MFAP1,0.8997141,0.65032667,0.73849595,0.9150344,0.8740781,0.8998709,0.8907601,0.90324795,0.88403255,0.83729655,0.8492857,1
3461,ITPR1,0.84546113,0.7387936,0.7622824,0.92422336,0.96599793,0.9272558,0.921717,0.8450681,0.93898916,0.61981416,0.8489602,1
1936,RPS23,0.94083625,0.7224526,0.8167589,0.9475926,0.83023757,0.898166,0.8147407,0.84984016,0.88848084,0.77924126,0.8488347,1
4536,SHC1,0.864404,0.7075969,0.77161115,0.8834298,0.9316002,0.87219995,0.9248494,0.84936696,0.92348146,0.7576841,0.84862244,1
792,EEF1D,0.8951597,0.7347663,0.83514905,0.91900927,0.9342301,0.85768175,0.9025969,0.7891223,0.90514356,0.70591664,0.8478776,1
756,PTPN1,0.85011506,0.74289393,0.8050962,0.92483,0.94394034,0.8707365,0.94988054,0.8609449,0.8981648,0.6290829,0.8475685,1
152,MAP3K5,0.8475494,0.69412047,0.8024845,0.9491413,0.95815635,0.8662141,0.94073737,0.80621535,0.9409972,0.66665983,0.8472276,1
7635,KDM1A,0.8062532,0.765074,0.79581803,0.89987177,0.9559431,0.8342862,0.9372406,0.84358454,0.87905514,0.752793,0.846992,1
2006,UBQLN2,0.82610995,0.73412263,0.799749,0.9287727,0.94887704,0.86165714,0.9221115,0.83551455,0.8787418,0.7331424,0.84687984,1
1941,RPL6,0.9105648,0.72873014,0.7980475,0.94076544,0.7021104,0.88397396,0.87834567,0.87838274,0.90852535,0.83724,0.8466686,1
2866,RPL21,0.95155835,0.71533555,0.85282874,0.95616,0.6969576,0.92845947,0.7399337,0.88132954,0.9171877,0.82266515,0.8462416,1
375,RPS19,0.9128277,0.7149458,0.7726131,0.92818385,0.826646,0.90160406,0.863623,0.870088,0.8978451,0.77356887,0.84619457,1
3260,ARPC1B,0.9541002,0.71869266,0.83393717,0.95227224,0.8190497,0.88690984,0.89832085,0.82667905,0.9531586,0.6166615,0.84597814,1
3614,RPS24,0.9300799,0.7395296,0.8533224,0.9531704,0.737953,0.9080412,0.8328336,0.8553599,0.8579502,0.78948313,0.8457724,1
4874,SLC25A3,0.86577934,0.6667432,0.7327607,0.89393675,0.8982667,0.8642977,0.91813207,0.87166965,0.91074616,0.8346348,0.8456968,1
1930,RPL7A,0.87559295,0.7043189,0.76821595,0.9285934,0.7816076,0.8520237,0.905074,0.8748459,0.92347085,0.8372582,0.8451001,1
1916,RPS7,0.8829503,0.69786125,0.76549053,0.9100575,0.87473327,0.86272293,0.8797262,0.86811084,0.8952106,0.8137152,0.84505785,1
510,DOK2,0.820256,0.8402643,0.8089474,0.9151992,0.9282773,0.93107164,0.89643353,0.7760624,0.9658663,0.559188,0.8441566,1
5073,TNS2,0.8387088,0.7146647,0.7699594,0.913101,0.94321316,0.91303134,0.9222761,0.83377504,0.9445336,0.6430342,0.84362966,1
3257,VASP,0.8779213,0.8108951,0.8171027,0.9496105,0.9181072,0.8807913,0.9234479,0.82008934,0.8337859,0.6042814,0.8436033,1
9139,ALOX5,0.8831689,0.7510468,0.7543691,0.8635946,0.907682,0.9049151,0.9212421,0.8509425,0.94020295,0.6545094,0.8431674,1
2891,RPS11,0.91629606,0.68131346,0.7809355,0.94879556,0.6905302,0.8872044,0.8687667,0.8947298,0.9186567,0.8442847,0.8431513,1
18,PRPF8,0.8869973,0.624575,0.764011,0.931696,0.7681305,0.87958765,0.8804566,0.9101443,0.9355938,0.84430796,0.84255,1
3341,CFLAR,0.8492014,0.81500643,0.8081149,0.91753465,0.95266515,0.8815277,0.8972513,0.8114202,0.8616184,0.6300754,0.84244156,1
9122,DOK1,0.91539025,0.68374604,0.70254403,0.8797723,0.94875556,0.90945613,0.93463844,0.89374536,0.9082935,0.648051,0.84243935,1
118,TRAF2,0.7780061,0.7729135,0.82976747,0.9320925,0.9132781,0.9095045,0.8724932,0.8638639,0.85161,0.6929665,0.84164965,1
904,KLRD1,0.91354173,0.72418684,0.7846471,0.9039747,0.8638608,0.91223943,0.8850577,0.8188434,0.96470314,0.6447756,0.8415831,1
11156,LNX1,0.81553125,0.72280306,0.80565464,0.93623495,0.9175797,0.80732787,0.8572479,0.85387176,0.8901534,0.80887616,0.84152806,1
1925,CUL1,0.8387484,0.68265945,0.76313365,0.9001909,0.9594336,0.8609816,0.9415051,0.88906485,0.84784836,0.7269313,0.8410497,1
1656,RASAL3,0.82841915,0.8420147,0.7234778,0.8983812,0.9582324,0.905311,0.92347056,0.7959083,0.9254968,0.6096994,0.8410412,1
102,ZYX,0.8834514,0.77520186,0.7862479,0.93750834,0.977425,0.90202653,0.814948,0.8444639,0.90726554,0.58040744,0.8408946,1
363,PFN1,0.8864502,0.81230736,0.8582337,0.93648183,0.944283,0.8780858,0.8826546,0.82137936,0.7853491,0.60206294,0.84072876,1
7302,MERTK,0.94654995,0.70222133,0.6832163,0.89581186,0.9319371,0.92961687,0.93336713,0.8382012,0.97657686,0.56973606,0.8407235,1
5611,SORBS3,0.8501098,0.7476851,0.823885,0.9124089,0.93379277,0.86782926,0.89097947,0.799447,0.89082134,0.68988097,0.84068394,1
3937,TANK,0.9266295,0.7051808,0.6765947,0.88617414,0.96273196,0.93828326,0.92864054,0.8688081,0.93655175,0.57288283,0.84024775,1
2522,PLP2,0.8518557,0.75782156,0.8100723,0.94588304,0.9362752,0.88607615,0.87220514,0.8329548,0.88600326,0.6226368,0.8401784,1
7678,FBP1,0.87928146,0.6940797,0.7324707,0.88960075,0.94952166,0.90963227,0.9385046,0.8295566,0.95318925,0.6246267,0.8400464,1
3633,CEBPB,0.88449025,0.77209455,0.82861173,0.93163073,0.95254475,0.8655818,0.87975925,0.8001793,0.9142877,0.5706367,0.8399817,1
3466,NEDD9,0.857998,0.7742412,0.782573,0.92351896,0.956936,0.8995211,0.9159341,0.8487692,0.8197962,0.6194817,0.83987695,1
20,DHX38,0.91154075,0.56085473,0.75061893,0.9509094,0.730094,0.92067665,0.8471961,0.9285687,0.9195189,0.87852496,0.8398503,1
10683,CD33,0.8852838,0.71795774,0.62158597,0.88155997,0.96718365,0.91607934,0.9183144,0.8793034,0.9720846,0.6383619,0.83977145,1
518,GRK2,0.8509002,0.71846384,0.78420776,0.9148881,0.9540259,0.8655628,0.92356056,0.8671657,0.87882954,0.63991654,0.8397521,1
621,ARHGAP9,0.848792,0.81262136,0.79878783,0.8986767,0.9146098,0.9040435,0.82005715,0.8159365,0.9795066,0.60236967,0.8395401,1
188,CDC37,0.8049116,0.7837634,0.792047,0.90479034,0.94987184,0.82638186,0.9190255,0.80160314,0.83763516,0.77424467,0.8394275,1
2860,IGHA1,0.8472294,0.8081585,0.8239997,0.94428515,0.8944189,0.8636433,0.8734695,0.77877253,0.90902007,0.6503866,0.8393383,1
3798,UBC,0.8059952,0.8119181,0.80481076,0.9075753,0.9199336,0.82976514,0.91162574,0.7841106,0.86392725,0.75248617,0.8392148,1
5475,HIPK3,0.8418203,0.7482211,0.78999263,0.9199441,0.9629551,0.89027375,0.8835776,0.86300004,0.95684636,0.5350235,0.8391654,1
2890,RPL26,0.9413576,0.68869185,0.82553625,0.91401875,0.8191856,0.8967215,0.80044925,0.8624626,0.88336194,0.75736314,0.8389149,1
4654,UBE2E1,0.88780797,0.7863115,0.7843672,0.9307211,0.9654076,0.8958961,0.8258845,0.84332013,0.9282826,0.54043573,0.83884346,1
2496,CARD8,0.85104835,0.7457774,0.7638421,0.9306449,0.9038749,0.921535,0.9463087,0.88048416,0.96025133,0.47706148,0.8380828,1
1232,BMI1,0.87503827,0.63675416,0.7714161,0.9314976,0.8897286,0.8732701,0.8766449,0.8983113,0.93476635,0.69180113,0.8379229,1
10219,SIAH1,0.84549814,0.6507909,0.7764157,0.87431145,0.96223766,0.87519073,0.92597854,0.8962463,0.91975886,0.6521875,0.83786166,1
6904,CHRD,0.8996244,0.6308792,0.72204864,0.88292134,0.95398396,0.94205904,0.9062252,0.89118457,0.9258902,0.6207961,0.83756125,1
4782,PSMC1,0.8670126,0.6380219,0.7461593,0.92930764,0.8436,0.84859514,0.890803,0.8646453,0.9187089,0.8282007,0.83750546,1
1221,IFNG,0.91288096,0.79222333,0.7061344,0.85465544,0.91817886,0.93318284,0.93455535,0.77843654,0.95674455,0.58760166,0.8374594,1
7850,UNC93B1,0.8321489,0.7390718,0.7823226,0.9157334,0.9684153,0.87984264,0.91661525,0.8212549,0.95804256,0.5608857,0.83743334,1
1898,TBC1D4,0.8557817,0.7598458,0.72912055,0.9198139,0.9537679,0.8882414,0.87426656,0.78323954,0.9465469,0.657339,0.8367963,1
1922,RPS4X,0.90065044,0.6875873,0.80388474,0.9296448,0.7872171,0.87795556,0.83046925,0.8543861,0.88894486,0.8064671,0.83672065,1
2217,TRAF3,0.82360435,0.64558923,0.77262104,0.9356057,0.9362545,0.88739586,0.93292665,0.8468691,0.8902886,0.69149995,0.83626544,1
2497,RPS6KA3,0.83960056,0.7117807,0.79045415,0.934394,0.9472965,0.8574023,0.9089988,0.8240084,0.86625046,0.67997754,0.83601636,1
4846,MAP3K2,0.86327124,0.70972294,0.67696404,0.91991,0.96182525,0.9098211,0.95786315,0.8607494,0.9083268,0.59023297,0.83586866,1
158,ARHGDIA,0.85202926,0.7281284,0.77767223,0.93325466,0.9437113,0.85809904,0.90292454,0.8237534,0.8768581,0.66164,0.835807,1
3722,NMI,0.8631876,0.6994557,0.7566633,0.91987926,0.9573865,0.8603549,0.91882646,0.8543938,0.92445916,0.602176,0.8356783,1
13,SF1,0.9296815,0.6339998,0.72879344,0.93406564,0.65998393,0.88597006,0.9268245,0.8995531,0.92898345,0.8288734,0.835673,1
3222,ACTR2,0.8936555,0.69605255,0.7621139,0.93884605,0.9114057,0.89939207,0.90056217,0.83171463,0.92268974,0.60016316,0.8356596,1
3289,ZNF207,0.9382371,0.5673934,0.71209455,0.9518544,0.68100923,0.91774344,0.8465071,0.92430633,0.935784,0.877368,0.83522975,1
575,TAP1,0.9256262,0.73512906,0.79404557,0.9117636,0.9342203,0.90730196,0.8777988,0.8543845,0.8720909,0.53896135,0.83513224,1
2946,IGHM,0.8348955,0.76893973,0.7636273,0.92033994,0.9280647,0.88312536,0.85315293,0.8290807,0.91873163,0.6500458,0.83500034,1
5324,HDAC5,0.81369746,0.7190646,0.7948007,0.93666595,0.90014327,0.8611727,0.9094877,0.8403068,0.8576356,0.7074594,0.8340434,1
7019,GUCY1A2,0.9031821,0.5240405,0.78287154,0.9284168,0.8354268,0.8676337,0.8367326,0.9183071,0.9388373,0.8048087,0.8340257,1
4175,SRRM2,0.8423053,0.6405461,0.7444336,0.9359083,0.7961518,0.8583794,0.85676813,0.89553463,0.94490546,0.82224584,0.8337178,1
2058,LHFPL5,0.82554364,0.690075,0.82331103,0.85143715,0.9096158,0.894886,0.84723634,0.8461783,0.91394866,0.7315655,0.83337975,1
1751,PIK3CD,0.86119443,0.7885845,0.64156884,0.89224374,0.93698484,0.916104,0.91887695,0.855118,0.93647176,0.5845239,0.8331671,1
585,RPL17,0.94701695,0.60708356,0.7791011,0.9151467,0.80772454,0.8957336,0.8163706,0.8970567,0.88041675,0.7836264,0.8329276,1
1957,RPS15,0.9310184,0.6492455,0.731045,0.9159155,0.7450983,0.8952228,0.8285036,0.89376324,0.90519315,0.83386844,0.83288735,1
9611,PIAS2,0.8135371,0.7244551,0.7694874,0.92790025,0.93025005,0.850777,0.9264842,0.84038895,0.8117365,0.73074317,0.832576,1
3072,UQCRB,0.9600321,0.7886657,0.8792681,0.9700981,0.6293071,0.9167724,0.66925496,0.8932201,0.85248065,0.76654035,0.832564,1
512,CTLA4,0.95700675,0.70736206,0.75325125,0.84232867,0.95462817,0.93611467,0.8885614,0.8390959,0.9374244,0.5086372,0.83244103,1
9120,CHUK,0.8151473,0.66133577,0.82129806,0.940025,0.8236786,0.8478421,0.9459159,0.7947649,0.8444204,0.8293116,0.832374,1
3242,PRPF4B,0.9252693,0.614223,0.76308864,0.94992894,0.5831999,0.89570457,0.8593044,0.9168007,0.93261886,0.8771025,0.83172417,1
1924,MATR3,0.8845099,0.61498904,0.75007397,0.82646114,0.81133974,0.92038846,0.87849855,0.8940677,0.95787525,0.77501476,0.83132184,1
